SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,date_collected
MLS Listing,,Single Family Residential,1416 Macfree Ct,Odenton,MD,21113,725000,4,4.5,Chapel Grove,3915,11782,2007,6,185,67,Active,,,http://www.redfin.com/MD/Odenton/1416-Macfree-Ct-21113/home/10480843,MRIS,AA9940706,N,Y,39.0570049,-76.710521,5/15/2017
MLS Listing,,Single Family Residential,12308 Old Canal Rd,Potomac,MD,20854,705000,4,3.5,Montgomery Square,2664,9150,1966,5,265,,Active,,,http://www.redfin.com/MD/Potomac/12308-Old-Canal-Rd-20854/home/10507861,MRIS,MC9943732,N,Y,39.0578444,-77.1710808,5/15/2017
MLS Listing,,Single Family Residential,319 Horners Ln,Rockville,MD,20850,464900,4,2,Croyden Park,1283,6250,1945,26,362,,Active,,,http://www.redfin.com/MD/Rockville/319-S-Horners-Ln-20850/home/10510616,MRIS,MC9921410,N,Y,39.0859717,-77.1423234,5/15/2017
MLS Listing,,Single Family Residential,5 Sussex Ct,Rockville,MD,20854,589900,4,3,Potomac Woods,1392,11208,1964,1,424,,Active,,,http://www.redfin.com/MD/Rockville/5-Sussex-Ct-20854/home/10512647,MRIS,MC9925516,N,Y,39.062251,-77.170342,5/15/2017
MLS Listing,,Single Family Residential,15 Sunnymeade Ct,Potomac,MD,20854,669900,4,3,Horizon Hill,2438,11196,1976,6,275,,Active,,,http://www.redfin.com/MD/Rockville/15-Sunnymeade-Ct-20854/home/10525019,MRIS,MC9943374,N,Y,39.0694365,-77.1721663,5/15/2017
MLS Listing,,Single Family Residential,4106 Ulster Rd,Beltsville,MD,20705,435000,4,3.5,Sellman Estates,2110,10254,1988,2,206,,Active,,,http://www.redfin.com/MD/Beltsville/4106-Ulster-Rd-20705/home/10525598,MRIS,PG9946458,N,Y,39.037006,-76.936025,5/15/2017
MLS Listing,,Single Family Residential,4516 Usange St,Beltsville,MD,20705,389000,4,2.5,Chestnut Hills,2570,12112,1952,6,151,,Active,,,http://www.redfin.com/MD/Beltsville/4516-Usange-St-20705/home/10528893,MRIS,PG9942710,N,Y,39.031127,-76.918902,5/15/2017
MLS Listing,,Single Family Residential,6806 Decatur Pl,Hyattsville,MD,20784,300000,4,2,Woodlawn,1560,5764,1957,4,192,,Active,,,http://www.redfin.com/MD/Hyattsville/6806-Decatur-Pl-20784/home/10539569,MRIS,PG9945903,N,Y,38.951272,-76.90038,5/15/2017
MLS Listing,,Single Family Residential,6618 Stockton Ln,Hyattsville,MD,20784,285000,4,2,Woodlawn Heights,1520,7250,1956,7,188,,Active,,,http://www.redfin.com/MD/Hyattsville/6618-Stockton-Ln-20784/home/10540999,MRIS,PG9940034,N,Y,38.9500337,-76.9059482,5/15/2017
MLS Listing,,Single Family Residential,4708 68th Ave,Hyattsville,MD,20784,290000,4,2.5,Defense Heights,1328,7022,1950,5,218,,Active,,,http://www.redfin.com/MD/Hyattsville/4708-68th-Ave-20784/home/10542864,MRIS,PG9944691,N,Y,38.9449663,-76.902775,5/15/2017
MLS Listing,,Single Family Residential,3029 Windy Knoll Ct,Rockville,MD,20850,838000,4,2.5,Rockshire,3272,10549,1991,46,256,63,Active,,,http://www.redfin.com/MD/Rockville/3029-Windy-Knoll-Ct-20850/home/10546367,MRIS,MC9901405,N,Y,39.092155,-77.193916,5/15/2017
MLS Listing,,Single Family Residential,3112 63rd Pl,Cheverly,MD,20785,360000,4,2.5,Cheverly- Ashe Addn,1428,13750,1961,4,252,,Active,,,http://www.redfin.com/MD/Cheverly/3112-63rd-Pl-20785/home/10549024,MRIS,PG9944550,N,Y,38.928861,-76.905749,5/15/2017
MLS Listing,,Single Family Residential,1500 Robert Lewis Ave,Upper Marlboro,MD,20774,339900,4,3,Village Of Oak Grove Pla,1704,10000,1985,6,199,,Active,,,http://www.redfin.com/MD/Upper-Marlboro/1500-Robert-Lewis-Ave-20774/home/10551262,MRIS,PG9942419,N,Y,38.8688338,-76.7841749,5/15/2017
MLS Listing,,Single Family Residential,17003 Village Dr W,Upper Marlboro,MD,20772,259995,4,2,Marlboro Meadows,1040,10733,1980,5,250,,Active,,,http://www.redfin.com/MD/Upper-Marlboro/17003-Village-Dr-W-20772/home/10553440,MRIS,PG9944764,N,Y,38.838544,-76.710115,5/15/2017
MLS Listing,,Single Family Residential,2116 Gadsen Rd,Upper Marlboro,MD,20774,399900,4,2.5,Brock Hall Gardens,4770,87120,1966,5,84,,Active,,,http://www.redfin.com/MD/Upper-Marlboro/2116-Gadsen-Rd-20774/home/10557145,MRIS,PG9942288,N,Y,38.861096,-76.761234,5/15/2017
MLS Listing,,Single Family Residential,2525 Briggs Chaney Rd,Silver Spring,MD,20905,449500,4,3,Harding Subdivision,1560,27213,1958,1,288,,Active,,,http://www.redfin.com/MD/Silver-Spring/2525-Briggs-Chaney-Rd-20905/home/10557707,MRIS,MC9948015,N,Y,39.086416,-76.957774,5/15/2017
MLS Listing,,Single Family Residential,13202 Muscovy Ct,Upper Marlboro,MD,20774,289900,4,2.5,Perrywood,1904,7916,1995,6,152,65,Active,,,http://www.redfin.com/MD/Upper-Marlboro/13202-Muscovy-Ct-20774/home/10559780,MRIS,PG9942945,N,Y,38.876555,-76.777817,5/15/2017
MLS Listing,,Single Family Residential,424 Southview Ave,Silver Spring,MD,20905,395000,4,3,Colesville Park,2112,22500,1962,3,187,,Active,,,http://www.redfin.com/MD/Silver-Spring/424-Southview-Ave-20905/home/10563455,MRIS,MC9945419,N,Y,39.101238,-77.000339,5/15/2017
MLS Listing,,Single Family Residential,15203 Candy Hill Rd,Upper Marlboro,MD,20772,440000,4,3.5,Candy Hill Sub,2160,111078,1987,6,204,,Active,,,http://www.redfin.com/MD/Upper-Marlboro/15203-Candy-Hill-Rd-20772/home/10565628,MRIS,PG9943073,N,Y,38.710444,-76.742701,5/15/2017
MLS Listing,,Single Family Residential,13205 Rhame Dr,Fort Washington,MD,20744,349900,4,2.5,Tantallon Hills,3120,22875,1973,25,112,,Active,,,http://www.redfin.com/MD/Fort-Washington/13205-Rhame-Dr-20744/home/10566614,MRIS,PG9924147,N,Y,38.708104,-77.010993,5/15/2017
MLS Listing,,Single Family Residential,12704 Hammonton Rd,Silver Spring,MD,20904,549900,4,2.5,North Springbrook,3332,25323,1967,12,165,,Active,,,http://www.redfin.com/MD/Silver-Spring/12704-Hammonton-Rd-20904/home/10569338,MRIS,MC9935241,N,Y,39.065325,-77.014931,5/15/2017
MLS Listing,,Single Family Residential,2209 Parallel Ln,Silver Spring,MD,20904,549900,4,3.5,Fairland Estates,2385,21890,1974,4,231,,Active,,,http://www.redfin.com/MD/Silver-Spring/2209-Parallel-Ln-20904/home/10577683,MRIS,MC9945874,N,Y,39.081536,-76.967742,5/15/2017
MLS Listing,,Single Family Residential,14204 Twig Rd,Silver Spring,MD,20905,460000,4,3,Oak Springs,2010,19976,1985,4,229,,Active,,,http://www.redfin.com/MD/Silver-Spring/14204-Twig-Rd-20905/home/10585591,MRIS,MC9946187,N,Y,39.087949,-76.97667,5/15/2017
MLS Listing,,Single Family Residential,13211 Suntum Ct,Accokeek,MD,20607,449900,4,3.5,Horizon Hills Sub,4320,17193,2003,6,104,33,Active,,,http://www.redfin.com/MD/Accokeek/13211-SUNTUM-Ct-20607/home/10586784,MRIS,PG9942789,N,Y,38.679701,-76.990422,5/15/2017
MLS Listing,,Single Family Residential,13216 Sherwood Forest Dr,Silver Spring,MD,20904,698700,4,3.5,North Springbrook,2358,21794,1986,4,296,,Active,,,http://www.redfin.com/MD/Silver-Spring/13216-Sherwood-Forest-Dr-20904/home/10592269,MRIS,MC9934307,N,Y,39.072263,-77.008886,5/15/2017
MLS Listing,,Single Family Residential,13800 Baywind Ct,Silver Spring,MD,20905,539900,4,3.5,Harding Subdivision,3083,10196,1986,5,175,40,Active,,,http://www.redfin.com/MD/Silver-Spring/13800-Baywind-Ct-20905/home/10592310,MRIS,MC9943929,N,Y,39.082558,-76.958932,5/15/2017
MLS Listing,,Single Family Residential,9614 Pamelia Pl,Fort Washington,MD,20744,440000,4,4,Steeds Grant-plat 1>,3210,14892,1997,2,137,30,Active,,,http://www.redfin.com/MD/Fort-Washington/9614-Pamelia-Pl-20744/home/10593204,MRIS,PG9946935,N,Y,38.758418,-76.956553,5/15/2017
MLS Listing,,Single Family Residential,2710 Deer Ridge Dr,Silver Spring,MD,20904,457500,4,2.5,Deer Park,1883,8658,1988,6,243,37,Active,,,http://www.redfin.com/MD/Silver-Spring/2710-Deer-Ridge-Dr-20904/home/10598766,MRIS,MC9940087,N,Y,39.063657,-76.95338,5/15/2017
MLS Listing,,Single Family Residential,4118 Ellis St,Capitol Heights,MD,20743,229000,4,1.5,Cedar Valley,1525,5524,1954,3,150,,Active,,,http://www.redfin.com/MD/Capitol-Heights/4118-Ellis-St-20743/home/10599311,MRIS,PG9946373,N,Y,38.864329,-76.937485,5/15/2017
MLS Listing,,Single Family Residential,6202 Delbarton St,Temple Hills,MD,20748,329900,4,3,Trueman Heights,1340,10003,1969,5,246,,Active,,,http://www.redfin.com/MD/Temple-Hills/6202-Delbarton-St-20748/home/10601955,MRIS,PG9943526,N,Y,38.804218,-76.911591,5/15/2017
MLS Listing,,Single Family Residential,5513 Old Branch Ave,Temple Hills,MD,20748,335000,4,2,Glenn Hills,1370,11374,1940,5,245,,Active,,,http://www.redfin.com/MD/Temple-Hills/5513-Old-Branch-Ave-20748/home/10606297,MRIS,PG9943462,N,Y,38.813168,-76.915884,5/15/2017
MLS Listing,,Single Family Residential,14507 Rich Branch Dr,North Potomac,MD,20878,744900,4,3,Dufief,3874,10877,1986,1,192,25,Active,May-18-2017 02:00 PM,May-18-2017 04:00 PM,http://www.redfin.com/MD/North-Potomac/14507-Rich-Branch-Dr-20878/home/10614431,MRIS,MC9933260,N,Y,39.093718,-77.235086,5/15/2017
MLS Listing,,Single Family Residential,6723 Edgemere Dr,Temple Hills,MD,20748,320000,4,3,Camp Springs Forest,1252,10017,1965,1,256,,Active,,,http://www.redfin.com/MD/Temple-Hills/6723-Edgemere-Dr-20748/home/10620796,MRIS,PG9943608,N,Y,38.797458,-76.920012,5/15/2017
MLS Listing,,Single Family Residential,14701 Brougham Way,North Potomac,MD,20878,699999,4,2.5,Mills Farm,3546,11304,1986,6,197,14,Active,,,http://www.redfin.com/MD/North-Potomac/14701-Brougham-Way-20878/home/10621531,MRIS,MC9932270,N,Y,39.097425,-77.2509473,5/15/2017
MLS Listing,,Single Family Residential,4704 Quadrant St,Capitol Heights,MD,20743,250000,4,1,Coral Hills,1260,5500,1940,1,198,,Active,,,http://www.redfin.com/MD/Capitol-Heights/4704-Quadrant-St-20743/home/10622524,MRIS,PG9926307,N,Y,38.870467,-76.927383,5/15/2017
MLS Listing,,Single Family Residential,3710 Keystone Manor Pl,District Heights,MD,20747,275000,4,3,Keystone Manor Plat 1,1750,13503,1981,5,157,,Active,,,http://www.redfin.com/MD/District-Heights/3710-Keystone-Manor-Pl-20747/home/10626041,MRIS,PG9944367,N,Y,38.837729,-76.891344,5/15/2017
MLS Listing,,Single Family Residential,14404 Weathered Barn Ct,Germantown,MD,20874,769900,4,4,Hartley Hall Estates,4412,91476,2001,4,175,,Active,,,http://www.redfin.com/MD/Germantown/14404-Weathered-Barn-Ct-20874/home/10626194,MRIS,MC9944825,N,Y,39.087765,-77.29974,5/15/2017
MLS Listing,,Single Family Residential,15002 Whitetail Way,North Potomac,MD,20878,928000,4,4.5,Quail Run,5990,26436,1995,5,155,50,Active,,,http://www.redfin.com/MD/Darnestown/15002-Whitetail-Way-20878/home/10629523,MRIS,MC9943479,N,Y,39.099615,-77.266473,5/15/2017
MLS Listing,,Single Family Residential,11305 Royal Manor Way,North Potomac,MD,20878,939500,4,4.5,Natalie Estates,3856,10415,1993,5,244,40,Active,,,http://www.redfin.com/MD/North-Potomac/11305-Royal-Manor-Way-20878/home/10629619,MRIS,MC9942340,N,Y,39.081487,-77.2380887,5/15/2017
MLS Listing,,Single Family Residential,6208 Bradley Blvd,Bethesda,MD,20817,759000,4,2.5,Bethesda Out Res. (1),2390,12700,1955,26,318,,Active,May-21-2017 11:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/MD/Bethesda/6208-Bradley-Blvd-20817/home/10637723,MRIS,MC9922514,N,Y,38.9955039,-77.126382,5/15/2017
MLS Listing,,Single Family Residential,4007 Underwood St,Chevy Chase,MD,20815,1100000,4,3,Chevy Chase Sec 4,2270,7200,1923,5,485,,Active,,,http://www.redfin.com/MD/Chevy-Chase/4007-Underwood-St-20815/home/10642571,MRIS,MC9943549,N,Y,38.9831969,-77.0801139,5/15/2017
MLS Listing,,Single Family Residential,5600 Huntington Pkwy,Bethesda,MD,20814,849900,4,3,Greenwich Forest,2500,10308,1956,1,340,,Active,May-20-2017 10:00 AM,May-20-2017 01:00 PM,http://www.redfin.com/MD/Bethesda/5600-Huntington-Pkwy-20814/home/10646646,MRIS,MC9944369,N,Y,38.991579,-77.1126869,5/15/2017
MLS Listing,,Single Family Residential,41 Wellesley Cir,Glen Echo,MD,20812,975000,4,3,Glen Echo,2526,6038,1956,6,386,,Active,,,http://www.redfin.com/MD/Glen-Echo/41-Wellesley-Cir-20812/home/10649291,MRIS,MC9943049,N,Y,38.9713009,-77.1441421,5/15/2017
MLS Listing,,Single Family Residential,3110 Rolling Rd,Chevy Chase,MD,20815,1165000,4,3.5,Rollingwood,1708,8167,1935,6,682,,Active,,,http://www.redfin.com/MD/Chevy-Chase/3110-Rolling-Rd-20815/home/10652892,MRIS,MC9942349,N,Y,38.985799,-77.063748,5/15/2017
MLS Listing,,Single Family Residential,16408 Edgepark Ct,Bowie,MD,20716,405000,4,3,Covington,2512,7334,1996,5,161,10,Active,,,http://www.redfin.com/MD/Bowie/16408-Edgepark-Ct-20716/home/10653756,MRIS,PG9941139,N,Y,38.9319167,-76.7198419,5/15/2017
MLS Listing,,Single Family Residential,15710 Peach Walker Dr,Bowie,MD,20716,319900,4,2.5,Pointer Ridge At,1871,15128,1971,2,171,,Active,,,http://www.redfin.com/MD/Bowie/15710-Peach-Walker-Dr-20716/home/10654514,MRIS,PG9946599,N,Y,38.9146749,-76.7347432,5/15/2017
MLS Listing,,Single Family Residential,5317 Blackistone Rd,Bethesda,MD,20816,1465000,4,3.5,Westmoreland Hills,3300,11693,1937,4,444,,Active,,,http://www.redfin.com/MD/Bethesda/5317-Blackistone-Rd-20816/home/10655689,MRIS,MC9945277,N,Y,38.9498224,-77.1079699,5/15/2017
MLS Listing,,Single Family Residential,6520 Hillmead Rd,Bethesda,MD,20817,1175000,4,4,Bradley Hills Grove,2500,23796,1938,1,470,,Active,,,http://www.redfin.com/MD/Bethesda/6520-Hillmead-Rd-20817/home/10661807,MRIS,MC9947385,N,Y,39.000608,-77.1335919,5/15/2017
MLS Listing,,Single Family Residential,6112 Swansea St,Bethesda,MD,20817,875000,4,3,Hillmead,2644,7832,1955,5,331,2,Active,,,http://www.redfin.com/MD/Bethesda/6112-Swansea-St-20817/home/10663882,MRIS,MC9944749,N,Y,38.998699,-77.125815,5/15/2017
MLS Listing,,Single Family Residential,7514 Nevis Rd,Bethesda,MD,20817,924900,4,3,Bannockburn,1461,20001,1958,5,633,,Active,,,http://www.redfin.com/MD/Bethesda/7514-Nevis-Rd-20817/home/10667144,MRIS,MC9943646,N,Y,38.9857103,-77.144049,5/15/2017
MLS Listing,,Single Family Residential,3725 Cardiff Rd,Chevy Chase,MD,20815,1399000,4,3.5,Chevy Chase Sec 10,3248,29532,1957,4,431,,Active,May-21-2017 10:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/MD/Chevy-Chase/3725-Cardiff-Rd-20815/home/10671609,MRIS,MC9945689,N,Y,38.994378,-77.07212,5/15/2017
MLS Listing,,Single Family Residential,5710 Grosvenor Ln,Bethesda,MD,20814,799900,4,3.5,Bethesda,3600,12569,1992,5,222,,Active,,,http://www.redfin.com/MD/Bethesda/5710-Grosvenor-Ln-20814/home/10677047,MRIS,MC9944583,N,Y,39.022184,-77.114926,5/15/2017
MLS Listing,,Single Family Residential,8403 Rockwell Dr,Clinton,MD,20735,240000,4,2,Clinton Estates,1436,20589,1961,6,167,,Active,,,http://www.redfin.com/MD/Clinton/8403-Rockwell-Dr-20735/home/10682249,MRIS,PG9942518,N,Y,38.773766,-76.893518,5/15/2017
MLS Listing,,Single Family Residential,8801 Temple Hill Rd,Clinton,MD,20735,312000,4,3,Clinton View-resubof Lot,1196,9600,1993,6,261,,Active,,,http://www.redfin.com/MD/Clinton/8801-Temple-Hill-Rd-20735/home/10691017,MRIS,PG9942734,N,Y,38.768748,-76.927452,5/15/2017
MLS Listing,,Single Family Residential,9304 Stream Valley Ln,Clinton,MD,20735,279900,4,3.5,Mt Airy Estates Plat 8,2984,15100,2002,4,94,,Active,,,http://www.redfin.com/MD/Clinton/9304-Stream-Valley-Ln-20735/home/10699833,MRIS,PG9945719,N,Y,38.7771069,-76.8540189,5/15/2017
MLS Listing,,Single Family Residential,6314 Armor Dr,Clinton,MD,20735,349900,4,3,Kastle Estates,1303,11145,1971,1,269,,Active,,,http://www.redfin.com/MD/Clinton/6314-Armor-Dr-20735/home/10705852,MRIS,PG9936303,N,Y,38.754056,-76.897561,5/15/2017
MLS Listing,,Single Family Residential,15908 Jerald Rd,Laurel,MD,20707,385000,4,2.5,Echo Farms,2592,9120,1968,5,149,,Active,,,http://www.redfin.com/MD/Laurel/15908-Jerald-Rd-20707/home/10730800,MRIS,PG9943852,N,Y,39.112107,-76.90414,5/15/2017
MLS Listing,,Single Family Residential,10907 Tyrone Dr,Upper Marlboro,MD,20772,304900,4,2.5,Hollaway Estates,2890,10000,1967,1,106,,Active,,,http://www.redfin.com/MD/Upper-Marlboro/10907-Tyrone-Dr-20772/home/10747707,MRIS,PG9947204,N,Y,38.7617037,-76.8237662,5/15/2017
MLS Listing,,Single Family Residential,6812 Southfield Rd,Fort Washington,MD,20744,235000,4,2.5,Ashford Plat 1,1144,9500,1986,7,205,,Active,,,http://www.redfin.com/MD/Fort-Washington/6812-Southfield-Rd-20744/home/10776030,MRIS,PG9942228,N,Y,38.795421,-76.934868,5/15/2017
MLS Listing,,Single Family Residential,7700 Ravine Dr,Fort Washington,MD,20744,260000,4,2,Burton Knolls,1375,8390,1961,39,189,,Active,,,http://www.redfin.com/MD/Fort-Washington/7700-Ravine-Dr-20744/home/10780155,MRIS,PG9907411,N,Y,38.7833045,-76.9437559,5/15/2017
MLS Listing,,Single Family Residential,1607 Mystic Ave,Oxon Hill,MD,20745,283900,4,2,Clearview Manor,1032,6500,1978,4,275,,Active,,,http://www.redfin.com/MD/Oxon-Hill/1607-Mystic-Ave-20745/home/10787682,MRIS,PG9945008,N,Y,38.814464,-76.979812,5/15/2017
MLS Listing,,Single Family Residential,1409 Brady Ct,Bowie,MD,20721,479900,4,3.5,Paradise Acres,3664,20050,1984,40,131,,Active,May-21-2017 08:00 AM,May-21-2017 10:00 AM,http://www.redfin.com/MD/Bowie/1409-Brady-Ct-20721/home/10815934,MRIS,PG9906818,N,Y,38.9102925,-76.801726,5/15/2017
MLS Listing,,Single Family Residential,11505 Tommy Ct,Bowie,MD,20721,495000,4,3.5,Paradise Acres,2688,20492,1984,13,184,,Active,,,http://www.redfin.com/MD/Bowie/11505-Tommy-Ct-20721/home/10816054,MRIS,PG9934711,N,Y,38.909154,-76.806336,5/15/2017
MLS Listing,,Single Family Residential,2801 Foxglove Way,Springdale,MD,20774,353000,4,2.5,Enterprise Forest,2596,14479,2000,4,136,67,Active,,,http://www.redfin.com/MD/Springdale/2801-Foxglove-Way-20774/home/10826179,MRIS,PG9945295,N,Y,38.928015,-76.831314,5/15/2017
MLS Listing,,Single Family Residential,8701 Reicher St,Landover,MD,20785,110000,4,1.5,Royale Gardens,1040,10446,1967,7,106,,Active,,,http://www.redfin.com/MD/Hyattsville/8701-Reicher-St-20785/home/10855659,MRIS,PG9942031,N,Y,38.925759,-76.855339,5/15/2017
MLS Listing,,Single Family Residential,6408 Wood Pointe Dr,Glenn Dale,MD,20769,464999,4,3.5,Wood Pointe Plat 1,3164,10552,1997,63,147,32,Active,,,http://www.redfin.com/MD/Glenn-Dale/6408-Wood-Pointe-Dr-20769/home/10876039,MRIS,PG9886721,N,Y,38.9810779,-76.821898,5/15/2017
MLS Listing,,Single Family Residential,9714 Dubarry St,Glenn Dale,MD,20769,425900,4,2.5,Wood Pointe Plat 2,2460,11274,1994,4,173,32,Active,,,http://www.redfin.com/MD/Glenn-Dale/9714-Dubarry-St-20769/home/10876109,MRIS,PG9944103,N,Y,38.976689,-76.82255,5/15/2017
MLS Listing,,Single Family Residential,9908 Worrell Ave,Glenn Dale,MD,20769,290000,4,2,Glenn Dale Heights-resub,1120,10000,1964,5,259,,Active,,,http://www.redfin.com/MD/Glenn-Dale/9908-Worrell-Ave-20769/home/10887198,MRIS,PG9942250,N,Y,38.975785,-76.819099,5/15/2017
MLS Listing,,Single Family Residential,9000 Honeybee Ln,Bethesda,MD,20817,950000,4,2.5,Charred Oak Estates,2907,20768,1970,5,327,,Active,May-21-2017 10:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/MD/Bethesda/9000-Honeybee-Ln-20817/home/10890095,MRIS,MC9944131,N,Y,39.001196,-77.162481,5/15/2017
MLS Listing,,Single Family Residential,8120 Triple Crown Rd,Bowie,MD,20715,359900,4,2.5,Dontrine Sub Plat Two,1878,10144,1989,5,192,27,Active,,,http://www.redfin.com/MD/Bowie/8120-Triple-Crown-Rd-20715/home/10891635,MRIS,PG9944182,N,Y,38.999452,-76.772201,5/15/2017
MLS Listing,,Single Family Residential,4721 Ramsgate Ln,Bowie,MD,20715,339900,4,2,Rockledge At Belair,2016,11133,1967,5,169,,Active,May-21-2017 10:00 AM,May-21-2017 12:00 PM,http://www.redfin.com/MD/Bowie/4721-Ramsgate-Ln-20715/home/10904509,MRIS,PG9934285,N,Y,38.994777,-76.758173,5/15/2017
MLS Listing,,Single Family Residential,6821 Tammy Ct,Bethesda,MD,20817,839000,4,4.5,Potomac Outside,5200,17982,1985,4,161,,Active,,,http://www.redfin.com/MD/Bethesda/6821-Tammy-Ct-20817/home/10911152,MRIS,MC9946024,N,Y,38.97725,-77.178736,5/15/2017
MLS Listing,,Single Family Residential,8218 River Park Rd,Bowie,MD,20715,439999,4,3.5,Saddlebrook West,2950,12000,2002,1,149,61,Active,May-27-2017 10:00 AM,May-27-2017 12:30 PM,http://www.redfin.com/MD/Bowie/8218-River-Park-Rd-20715/home/10913941,MRIS,PG9948009,N,Y,39.003333,-76.743984,5/15/2017
MLS Listing,,Single Family Residential,8405 Thornberry Dr W,Upper Marlboro,MD,20772,289950,4,3,Marlton,2794,11413,1969,2,104,2,Active,,,http://www.redfin.com/MD/Upper-Marlboro/8405-Thornberry-Dr-W-20772/home/10916206,MRIS,PG9946786,N,Y,38.776021,-76.77973,5/15/2017
MLS Listing,,Single Family Residential,10617 Red Barn Ln,Potomac,MD,20854,1185000,4,4,Potomac Outside,4393,87120,1957,1,270,,Active,May-21-2017 10:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/MD/Potomac/10617-Red-Barn-Ln-20854/home/10917781,MRIS,MC9940463,N,Y,39.05657,-77.22018,5/15/2017
MLS Listing,,Single Family Residential,9737 Pleasant Gate Ln,Potomac,MD,20854,519900,4,2,Avenel,2000,1975,1992,4,260,328,Active,,,http://www.redfin.com/MD/Rockville/9737-Pleasant-Gate-Ln-20854/home/10922219,MRIS,MC9944975,N,Y,39.000176,-77.20166,5/15/2017
MLS Listing,,Single Family Residential,4200 Emerson St,Hyattsville,MD,20781,355000,4,2,Furmans Addn To Hyattsvi,1325,6883,1951,7,268,,Active,,,http://www.redfin.com/MD/Hyattsville/4200-Emerson-St-20781/home/10944573,MRIS,PG9941246,N,Y,38.9507926,-76.9446658,5/15/2017
MLS Listing,,Single Family Residential,9304 Wire Ave,Silver Spring,MD,20901,584990,4,2.5,Highland View,1280,6954,1935,7,457,,Active,,,http://www.redfin.com/MD/Silver-Spring/9304-Wire-Ave-20901/home/10955019,MRIS,MC9941625,N,Y,39.007988,-77.011093,5/15/2017
MLS Listing,,Single Family Residential,10013 Leafy Ave,Silver Spring,MD,20910,799000,4,5.5,Capitol View Park,2298,7875,1990,7,348,,Active,,,http://www.redfin.com/MD/Silver-Spring/10013-Leafy-Ave-20910/home/10955126,MRIS,MC9941948,N,Y,39.021051,-77.057711,5/15/2017
MLS Listing,,Single Family Residential,9707 Lawson Pl,Silver Spring,MD,20901,625000,4,2,Indian Spring Club Ests,1960,5500,1940,5,319,,Active,,,http://www.redfin.com/MD/Silver-Spring/9707-Lawson-Pl-20901/home/10961265,MRIS,MC9944842,N,Y,39.014638,-77.010938,5/15/2017
MLS Listing,,Single Family Residential,10327 Summit Ave,Kensington,MD,20895,595000,4,2.5,Parkwood,1316,7550,1938,4,452,,Active,,,http://www.redfin.com/MD/Kensington/10327-Summit-Ave-20895/home/10961726,MRIS,MC9945316,N,Y,39.025911,-77.080069,5/15/2017
MLS Listing,,Single Family Residential,3811 Calvert Pl,Kensington,MD,20895,935000,4,4,Kensington,2900,7573,1923,6,322,,Active,,,http://www.redfin.com/MD/Kensington/3811-Calvert-Pl-20895/home/10962799,MRIS,MC9943456,N,Y,39.0228906,-77.075402,5/15/2017
MLS Listing,,Single Family Residential,2803 Curry Dr,Adelphi,MD,20783,355900,4,2.5,Cool Spring,2184,12998,1970,7,163,,Active,,,http://www.redfin.com/MD/Adelphi/2803-Curry-Dr-20783/home/10967552,MRIS,PG9941502,N,Y,38.991925,-76.958374,5/15/2017
MLS Listing,,Single Family Residential,1616 Drexel St,Takoma Park,MD,20912,349900,4,1.5,Carole Highlands,2144,33158,1947,4,163,,Active,,,http://www.redfin.com/MD/Takoma-Park/1616-Drexel-St-20912/home/10971017,MRIS,PG9945872,N,Y,38.978198,-76.982655,5/15/2017
MLS Listing,,Single Family Residential,336 Mississippi Ave,Silver Spring,MD,20910,824000,4,3.5,Takoma Park,1092,10715,1948,1,755,,Active,,,http://www.redfin.com/MD/Silver-Spring/336-Mississippi-Ave-20910/home/10971476,MRIS,MC9948058,N,Y,38.987015,-77.008689,5/15/2017
MLS Listing,,Single Family Residential,10213 Conover Dr,Silver Spring,MD,20902,515000,4,3.5,Carroll Knolls,1830,6774,1956,33,281,,Active,,,http://www.redfin.com/MD/Silver-Spring/10213-Conover-Dr-20902/home/10982817,MRIS,MC9912421,N,Y,39.0237038,-77.0562767,5/15/2017
MLS Listing,,Single Family Residential,15201 Rosecroft Rd,Rockville,MD,20853,760000,4,3.5,Manor Park,3459,51627,1938,7,220,,Active,May-21-2017 10:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/MD/Rockville/15201-Rosecroft-Rd-20853/home/10989664,MRIS,MC9940913,N,Y,39.105817,-77.077886,5/15/2017
MLS Listing,,Single Family Residential,3803 30th St,Mount Rainier,MD,20712,459900,4,2.5,Pickfords Sub,2172,10144,1926,7,212,,Active,,,http://www.redfin.com/MD/Mount-Rainier/3803-30th-St-20712/home/10993718,MRIS,PG9942257,N,Y,38.937264,-76.965338,5/15/2017
